NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
3434058;2024;;;;;;;;;3548500;Santos;35;SP;1;1;1;1;1421;1386;1397;1409;480.5;622.8;555.9;464.6;AAABDAEBECCCECBABEBEDEACBCAEBCDBEBDEAECCDEDAE;ACEAADDACEAECEDADBCDBEACDCDBBCCCABCAEDDABCECE;AACCBEBECADDEBEABDDDDDBCDACCDBDBCBDEEDCECBECE;CDABADEDAEABCEAACEBCBEACBDBCABDEEDBECDBCEBACC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;120;120;140;660
1310554;2024;;;;;;;;;2704302;Maceió;27;AL;1;1;1;1;1422;1384;1396;1410;617.8;629.6;612.9;687.5;DCDBBCBDEABCAEDBCEDEDCECABECDDEBAECBAECDCEDCB;BADABCACECBDEBBBEBEEBADACECACCEBEABEADCAECCDA;AACEADADECBBDCEEBDABACBEDDCDDCDDEBDABABECCBDA;BDCEBAECBDDACCEAEECDCCACBDCDBCECDBCDADABDABED;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;180;140;160;200;800
3905325;2024;33022267;3303401;Nova Friburgo;33;RJ;4;1;1;3303401;Nova Friburgo;33;RJ;1;1;1;1;1420;1383;1395;1408;574.5;547.6;478.4;655;ECEBBACEADEBCBADDBDDCAECBDDCBCEACECCEEDADCBDB;CEDBBCBBABBDBCEAABDECADCEEADBAEACBAAEAADDABAC;DBABDBCBECAECBBEECEBCAEAEBDAEECDDEDADABCABECC;DEBBACEBDADEDEADBBCCBDCBBEDDCCACBBDDDABADCACA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;160;140;120;120;640
3725861;2024;;;;;;;;;2910800;Feira de Santana;29;BA;0;1;1;0;;1383;1395;;;371.3;379.3;;;EBCDABCDDABCBEDAAECDCBADCBEAADBCA*EBCDDAEECEC;CAADEDABECBCCDBADBAEEEABCCDBBEABCDEEADBBCB.EA;;0;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;1;120;140;120;120;80;580
1331662;2024;42090601;4213609;Porto União;42;SC;4;1;1;4213609;Porto União;42;SC;1;1;1;1;1421;1386;1397;1409;619.1;641.2;632.6;778.1;DDBDEEABAACEACBCEBDDEDCBACACDCBDEDEEABCDCDCEB;BCBCADAEBDA*CEDADBADBEBCDCDCACDEAECBEDEBBCBCB;AAADDCBEDADEEBDCCDBBDAEBBAECDDBDBBDEDDCECBECE;CEBBBADBBABDEDDABBABBCCDCDECCDBACCDCCADEDCECC;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;200;200;200;180;940
2514305;2024;;;;;;;;;2923803;Paripiranga;29;BA;1;1;1;1;1420;1383;1395;1408;378.3;492.6;525.1;398.3;EAABCEEEAEBADAAEDBCCDECEEDAAADDAADEBECCBBADAC;BABBEEDAECDDEEBABBBCEEEDDDABBABAABADDACABACAC;ABBDCECBECADDABCEDDADBBDEBDEDEBBDDDDBABEACACA;DBEBCBEDEEBECCCEAEDDDCCEDEABBABAEECBAABBCCBBB;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;140;100;120;120;600
3920435;2024;;;;;;;;;4203204;Camboriú;42;SC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2460797;2024;;;;;;;;;1500404;Alenquer;15;PA;1;1;1;1;1420;1383;1395;1408;477;396;408.3;422.5;EAACEDBCDABECDAAADCEBECADBDCAEDCAAADBECEBDADB;DCABECADBEACEADAAEBBDCCCEDAEEBEADBBEACCDABECC;CABDEEDDEEABCACBDAAECCDBAECBDEBEDACDAECADBEAC;CCEABDEBDAAECDBBECCADDBEACEADBEEBDCAADBCEBDAC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;120;80;100;60;460
4241361;2024;29115604;2906808;Cansanção;29;BA;2;1;1;2906808;Cansanção;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
489835;2024;;;;;;;;;2111102;São João dos Patos;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
4090812;2024;41024044;4115200;Maringá;41;PR;2;1;1;4115200;Maringá;41;PR;1;1;1;1;1420;1383;1395;1408;604.8;481.9;615.1;444.6;ACCAABCCAEEDEABAACBBDDBCBBBDBDEACADCEABADBDDB;BECBBEBEDCCABABBABCCEACBDDECBCEBCCABDEEBCBDAA;CAAAEECBECEDDABDEDDCBDDDCBCEDDBCDADAEBEDBDEEA;DCE.CBBADEBCDDBCBBDCEBAACDCECBDEDCCBEDABDBEEA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;140;120;120;80;580
2743617;2024;;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1419;1385;1398;1407;650.5;590.7;588.6;714.9;BCEBECCDADACADEDEDBDDBECEAEBBAAAACCAEEABDDCCD;CAEABADBEAECEDADDECCCEAADCEAEABEBDCBCBCDCDBAC;EAAACCDABDEECACBBACCAAEEBBBEDDEBCDCDDBDDDDECB;BAAABEABDDDBBECBADCBBCCCDBCDDACDDBBEDADCBDEBE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;140;200;180;180;180;880
1047794;2024;35444091;3505708;Barueri;35;SP;3;1;1;3505708;Barueri;35;SP;1;1;1;1;1420;1383;1395;1408;595.3;602.7;595.9;675.1;EDEDABDCAEEEDCDBADBDADDCABDABAEEAAACDEDBACDDC;BECEBBBCDBCDECDBEBCCCAECEDACDAEDDEADEEBADEDCE;CAAAEECBECCDDCBEECDCBCEDEBCADDBDDABACDEDADCEB;CEDBBBDECCAACBCCBCCCBBBCAECBBBACBBCDDCBABBBED;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;160;100;120;140;640
4324595;2024;43085598;4311809;Marau;43;RS;2;1;1;4311809;Marau;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2230569;2024;;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1421;1386;1397;1409;366.8;493.3;484.6;458.9;EABADBEECCAECDADACEBAEACDCABDBCCDBEACDBEABDAD;ABDCAEBCDBAECBDAEEBAECABCABCECDCAADABEECAACDE;BAEAACBAEADCAEDBEDBBCABACCDBEABACBAADABCBBEDA;B*BCDEECEBAEEDAACCABCEBDADDBECAADEBDEEDADCEAE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;180;160;160;140;760
417462;2024;;;;;;;;;3171303;Viçosa;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
7999;2024;35015568;3508009;Buri;35;SP;2;1;1;3522406;Itapeva;35;SP;1;1;1;1;1421;1386;1397;1409;425.9;383.2;479.5;416.7;DEADDAEABEDEDEEAEDABBEEABEAEAEECECEACECAAEEAA;EDBEAEDEACAAEACDBEDDADEBBEDCBEDDBEBCDBDADBDBE;DDCEBCAAAABDECDDEEAEDBDBBEEBA.BECCEEDDEACEEEB;BEAAACBEADAEDEEECEDEEEBECEEEEABEDCEEAEEAADDEE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;40;40;120;20;340
524832;2024;23040297;2310209;Paracuru;23;CE;2;1;1;2310209;Paracuru;23;CE;1;1;1;1;1421;1386;1397;1409;380.7;496.6;536.6;416.3;ABCDEEBACBCECCADEAEAADAABCACAEDDEDDEEAEDBEDAB;AACAADCDBDBECCDAEBDACBCCAADA*CCBAEBABDCDEDCAB;DACBECDCADEDEBDCBDBBDCDBBDBCDBCDCBCEDDAECBEDD;BBACDEBEDDEAECABEBEAAABDCDEBDBEEDDCAADACECBAD;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;120;120;120;40;520
2230459;2024;33026360;3300209;Araruama;33;RJ;4;1;1;3300209;Araruama;33;RJ;1;1;1;1;1422;1384;1396;1410;541.2;616.3;567.1;704.2;DCEEDEEBEBBAADDCCCCEDDACABCEEDCBBECCEBAADECEB;DAEABBDCDCADEABBEBCDBCDACEAADBEEEAEBAEAAECEDD;BCABADADACBDDBEEBDAAAEBEDDBDCDADEBDABCEECDDDC;ABCECDADBCBBBBBBDECEDCDCAACCDDBCEBAAADABAADED;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;160;120;160;160;760
3568674;2024;;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1419;1385;1398;1407;456.3;559.1;529.6;394.8;ACBCACBCEDBDDECBAAAECBEEDBEACDEEEEECBEEDDEDDE;CACEDCABEABCEEABEBEACEAADECDABCDEADEDEBACCDAD;BADACDDCBCAECABEBCEDEDEECCDEBAABECEDBDDEDBBCE;DCEBDEEDEBDAEBEAAEDEEDBEEDBEBBEEEDAECEDCBECCE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;120;100;120;40;480
167905;2024;21031509;2105005;Humberto de Campos;21;MA;2;1;1;2105005;Humberto de Campos;21;MA;1;1;1;1;1420;1383;1395;1408;413.5;529;500.8;402.6;DCAACACEECDDBCBABABCAADAECEDABBAACEBEADEEADBB;AECBDEBCAABBDEABBBADCADCDEADEABACEDDEDBEBADCC;AACEDDCBECAEDABDEBACDCDDEBBCCABDDAEDEABAACECB;EACCDDEEACBBEECDDBBDDABADEDCCBDCBDEEDACBDCECD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;180;140;140;140;720
3134784;2024;;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4022753;2024;;;;;;;;;3169406;Três Pontas;31;MG;1;1;1;1;1419;1385;1398;1407;451;375.3;373.7;439;BCADBEDCACBEDAACADEECBABCCDAEBCABDCEBDCBBACAA;ABBDBCDABDEEBAC*EDBAADCAACDEDAACBDECEBDABCEAD;ACAAEBBBDEABCEDEEACDAAABBECDABBCEDEABDCBEABCA;ECDDBECBAAAACECBDBCABBEAADBEDBCEAEDBCCACEADEA;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;80;80;80;80;0;320
3135094;2024;35150198;3518800;Guarulhos;35;SP;4;1;1;3518800;Guarulhos;35;SP;1;1;1;1;1420;1383;1395;1408;524.8;580.4;556.5;479.3;EEAEABCEEECBBCBAEBDBCDDEACEDECBACACDBABDBBDBB;AECBAEBEDBCDDEBBBBCDCAECADABBBAAECCDEABADADBE;EAAADECBECEDAABDECBBCCBCEBDADDACDBDDDBEDAADEE;CECBACCBEBDBDBDCACEBDCBCCECCCBEACBCDBBDBCDEAE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;180;180;200;200;920
2814945;2024;31082635;3162401;São João da Ponte;31;MG;2;1;1;3138658;Lontra;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2561246;2024;;;;;;;;;3148103;Patrocínio;31;MG;1;1;1;1;1419;1385;1398;1407;421.5;525.5;499.9;508.7;DBEADBDCCADEBADEEECEBABCECEBBBCDCBEADACAECBEC;BEBACADBCBCCECACBBEACECADBADEEDEEAACDBCEDCADB;CADCEDDBBDEEAECACDCBADBEBDDBCAEBCABDBCDAACBBC;AACABDEBBBDCEACABCCDADCECABBEDDCDABCBEDACCECC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;140;200;120;160;180;800
3732405;2024;;;;;;;;;3105400;Barão de Cocais;31;MG;1;1;1;1;1420;1383;1395;1408;376.9;426.5;439.6;418.5;CDBAEABDBADADAACCCBDDAEBCDAEDBBEADCEAACCEDEBA;AACBAECCEECBACDAECAEDBBDADADBAEBEBABECADEACEB;ABACAECDEADCAEAEBCDECBBCECCECADDDADEEBBEAAADA;CDDEDBCCBEADBCEBAADEBCDEBEDDEABCEBACEACBACBAB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;120;100;120;0;440
225129;2024;31032751;3116605;Cláudio;31;MG;2;1;1;3116605;Cláudio;31;MG;1;1;1;1;1421;1386;1397;1409;674.7;642.7;602.2;784.1;DDBDDEBBABEDECCAEEDDCECBBABEDBBDEAECAECACEAEE;ABBAADEEBEAECEDADAADBEBEDADABCDEDECDDDEBDCECB;AACDACBEDADEEBEECDABDAEDBACDAACDBADEDDCECBECE;CCBEBADBBAEADDDABCABDCCDCCECEDBACEBECADADAADC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;180;160;200;200;900
3181388;2024;;;;;;;;;3506003;Bauru;35;SP;1;1;1;1;1422;1384;1396;1410;490.6;521.2;563.8;553.4;BDAAEDEAECDECEAACECDBCBAAECBDCACDEABCBDBBEDCA;ACDABCDCACBCDCBCEBDAABAADCDACECECABEADCBECAEA;ADCCBDABECBCDAEEBDDCABBEDDBDCABAEBCECEDECEBDC;BCAEEBEDBDBCDEBDDDEACEBBAAEDCBCCBABCEAABCCADB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;120;120;140;140;660
700495;2024;;;;;;;;;2910800;Feira de Santana;29;BA;1;1;1;1;1421;1386;1397;1409;586.9;635.7;622;755.4;BCADDBBBBEDBDCBABDBDDACDBDCBEAEDEACCACAACEEEB;ADCCCDBEBEAECEDADCBDBBBCDDDBBCDEAACAEDEBBCACE;BACDACBEDADEEBDEBDBBDECABDECDDDDABDEDDCECBECE;CDBBBADABACABDDABADBDCCDCCECEDBACBBEDABDDBDBA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;180;120;140;140;700
1644430;2024;15002853;1505304;Oriximiná;15;PA;2;1;1;1505304;Oriximiná;15;PA;1;1;1;1;1419;1385;1398;1407;450.6;389.8;372.7;391.3;BECAEBDCBEDABEEBDBCCEDBBBEDAECCAACEABECBDAAEC;AADEDABBDCADAAEABBEBEDABEBABEBDEABAACACBEAAAD;ADAAAEADDBBDEADEECAEBDEBACCACBEAABEBADDBDDAEE;BACDEDBCEEAEDBBCEADCBADCBDAEEDBCADEEBDACCDACE;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;120;100;120;100;540
1519680;2024;22027483;2211001;Teresina;22;PI;2;1;1;2211001;Teresina;22;PI;1;1;1;1;1421;1386;1397;1409;463.3;558.6;576.6;607.1;ECEEAECDAECEEEBEEBABDCEBEDAEBAAEEAEEADEABDDDB;A.DEADEEDEAECEBADEBDBEBDBDDAEBDCACBBBBEABBEAA;DCCABABEDADEEBAABDBBCBDBDCE.DDCDCBCEDDCECDECD;CEACEDBAABCCBBDAAADCBECBCDEABDBADACBDAACBADCE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;180;120;160;180;780
3932134;2024;;;;;;;;;1100122;Ji-Paraná;11;RO;1;1;1;1;1421;1386;1397;1409;445.7;462.8;399.6;405.9;DAAABEBABAAACBBDAACBCEECBCACBCBCDABBBABCABADB;ACAEDCBDEBCACACAEDABBDAADADCDAAEABAABCBCBAEAA;AACCAECEDAEAAABDCBEBBAABDBCEBACDBABABCABEBBAA;BDEABDEDBBBBCBCDCEDACAADCDCBDBEECDCCBDDBBDABB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;80;160;100;120;140;600
2286192;2024;33010110;3301009;Campos dos Goytacazes;33;RJ;2;1;1;3301009;Campos dos Goytacazes;33;RJ;1;1;1;1;1420;1383;1395;1408;435.6;498.1;510;507;EBDBCACBADECEDBDEBACDACEDBCADDEACECCECBBDEADB;C.CCEECCDCDBDCDEBEAACABCECABBADAEBADDDDDBEADB;CCB*DECBEEADAEBAEBEAEDEEEBCEDEAEDDDEEEECCDDEA;DEBBCEECBCDABDCBEACCACDDBCDCBCBCBDEEEADDDCBED;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;140;120;120;120;600
1254637;2024;29340535;2914604;Irecê;29;BA;4;1;1;2914604;Irecê;29;BA;1;1;1;1;1422;1384;1396;1410;383.3;562.8;569;429.8;CCABEAABEAEEEADCDECDBDEBBCCEEEDBABCADADECEBED;CCDABCEAEABDEBBBECCEEADAAEAAEDAACAEEAEDAACEBA;ADDACDADECBBDAEEDDBABCACDDCAADBAEBDEAEDECAADC;AEDCEEEDBDCEEBBBCEEEAABACDECDDDCCBACDCBDEBCEB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;140;120;120;140;640
598682;2024;;;;;;;;;3557006;Votorantim;35;SP;1;1;1;1;1421;1386;1397;1409;588.9;576.1;563.6;658.7;DABDEEEBAACCBCBEBDDCABBDDBDCBBDEABCAAEACCBDEC;ACBADCEECDADCEBDDCCDBEBEDEDCCCDBACAAEBEBBCEAB;AACCACAEDADEEBDADDBBDBEBBAEDDBADBBBEDABECBEAA;CDBCDADCBBCADBDAEDCBACBEEECECBBABBDEDECBBAACB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;200;160;160;160;820
3942547;2024;52045110;5205802;Corumbá de Goiás;52;GO;2;1;1;5217302;Pirenópolis;52;GO;1;1;1;1;1420;1383;1395;1408;472.6;537.8;532.2;487;EBABCEDEDDDBBEDABBBDDDDCCDEBCDAEDEBCEDDEEBDAB;BDBBCCBCDDCDDABBBBCECAECCDADDBCAECABEEACDCBDC;CAAAEECBECEEDAEEEBACADCCEBCEBEEADADDCDDEAAECE;DADCCCCCDDDCDADDEBCDACBCBCDDCCACCBCEBCEECDAED;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;100;100;20;460
3493051;2024;13090259;1300680;Boa Vista do Ramos;13;AM;2;1;1;1300680;Boa Vista do Ramos;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
175532;2024;;;;;;;;;2111300;São Luís;21;MA;1;1;1;1;1419;1385;1398;1407;452;393.2;429.7;526.1;ABAACCBCBCCBADCDBABAEBCEEDAEDBAAABAABCBBBBABB;CAABDECDACCBABCDADBCBCAADBAECDCCBABABAABBACCC;BACBBAABBABEDAACBACBBBBACCACBADBADAEAAABBBDCB;ACBBCCBDCBAABDBCADBDDCCBDBCBEBCDADBEDCECBDADC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;80;120;60;500
902848;2024;;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
1732129;2024;;;;;;;;;2608800;Lajedo;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1926518;2024;35031082;3500105;Adamantina;35;SP;2;1;1;3500105;Adamantina;35;SP;0;1;1;0;;1384;1396;;;499.7;479.1;;;BADCEEEDACABEEEEDCCADBDBCBCAEEDBBCBCAEDAECADA;EBADDBBDACBEDACDBDDCBADADDBAEBCDEDDBBECEECEAE;;1;;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;;1;120;180;120;120;120;660
